match_id,date,competition,phase,team_a,team_b,goals_a,goals_b,neutral,knockout,elo_a_pre,elo_b_pre,fifa_rank_a_pre,fifa_rank_b_pre,market_prob_a_pre,market_prob_draw_pre,market_prob_b_pre,squad_quality_a_pre,squad_quality_b_pre,historical_strength_a_pre,historical_strength_b_pre,city,venue_country,source_dataset,source_url,data_quality_note
19550302_Argentina_vs_Paraguay,1955-03-02,Copa América,unknown_stage_from_source,Argentina,Paraguay,5,3,1,,1852.590,1694.293,,,,,,,,0.801179,0.488568,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550306_Chile_vs_Peru,1955-03-06,Copa América,unknown_stage_from_source,Chile,Peru,5,4,0,,1519.490,1572.765,,,,,,,,0.349940,0.409967,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550309_Argentina_vs_Ecuador,1955-03-09,Copa América,unknown_stage_from_source,Argentina,Ecuador,4,0,1,,1864.933,1222.631,,,,,,,,0.803574,0.012805,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550309_Paraguay_vs_Uruguay,1955-03-09,Copa América,unknown_stage_from_source,Paraguay,Uruguay,1,3,1,,1681.950,1693.889,,,,,,,,0.481782,0.709967,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550313_Chile_vs_Uruguay,1955-03-13,Copa América,unknown_stage_from_source,Chile,Uruguay,2,2,0,,1543.685,1716.047,,,,,,,,0.357143,0.712783,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550313_Ecuador_vs_Peru,1955-03-13,Copa América,unknown_stage_from_source,Ecuador,Peru,2,4,1,,1221.365,1548.570,,,,,,,,0.010357,0.402810,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550316_Argentina_vs_Peru,1955-03-16,Copa América,unknown_stage_from_source,Argentina,Peru,2,2,1,,1866.199,1553.872,,,,,,,,0.806984,0.414295,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550316_Ecuador_vs_Paraguay,1955-03-16,Copa América,unknown_stage_from_source,Ecuador,Paraguay,0,2,1,,1216.064,1659.792,,,,,,,,0.010116,0.475183,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550320_Chile_vs_Paraguay,1955-03-20,Copa América,unknown_stage_from_source,Chile,Paraguay,5,0,0,,1553.325,1662.561,,,,,,,,0.357216,0.482275,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550323_Ecuador_vs_Uruguay,1955-03-23,Copa América,unknown_stage_from_source,Ecuador,Uruguay,1,5,1,,1213.294,1706.407,,,,,,,,0.009886,0.709423,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550323_Paraguay_vs_Peru,1955-03-23,Copa América,unknown_stage_from_source,Paraguay,Peru,1,1,1,,1615.801,1568.903,,,,,,,,0.474044,0.413333,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550327_Argentina_vs_Uruguay,1955-03-27,Copa América,unknown_stage_from_source,Argentina,Uruguay,6,1,1,,1851.167,1709.459,,,,,,,,0.801765,0.713048,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550330_Chile_vs_Argentina,1955-03-30,Copa América,unknown_stage_from_source,Chile,Argentina,0,1,0,,1600.085,1872.849,,,,,,,,0.366260,0.805640,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19550330_Peru_vs_Uruguay,1955-03-30,Copa América,unknown_stage_from_source,Peru,Uruguay,2,1,1,,1571.721,1687.778,,,,,,,,0.412407,0.705047,Santiago,Chile,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560121_Uruguay_vs_Paraguay,1956-01-21,Copa América,unknown_stage_from_source,Uruguay,Paraguay,4,2,0,,1660.013,1610.752,,,,,,,,0.698879,0.472588,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560122_Argentina_vs_Peru,1956-01-22,Copa América,unknown_stage_from_source,Argentina,Peru,2,1,1,,1880.081,1599.486,,,,,,,,0.807356,0.422273,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560124_Brazil_vs_Chile,1956-01-24,Copa América,unknown_stage_from_source,Brazil,Chile,1,4,1,,1787.483,1592.651,,,,,,,,0.633193,0.362567,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560128_Uruguay_vs_Peru,1956-01-28,Copa América,unknown_stage_from_source,Uruguay,Peru,2,0,0,,1679.400,1592.519,,,,,,,,0.701667,0.415536,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560129_Argentina_vs_Chile,1956-01-29,Copa América,unknown_stage_from_source,Argentina,Chile,2,0,1,,1887.047,1632.995,,,,,,,,0.809034,0.370322,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560129_Brazil_vs_Paraguay,1956-01-29,Copa América,unknown_stage_from_source,Brazil,Paraguay,0,0,1,,1747.139,1591.365,,,,,,,,0.625119,0.466450,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560201_Argentina_vs_Paraguay,1956-02-01,Copa América,unknown_stage_from_source,Argentina,Paraguay,1,0,1,,1894.828,1600.196,,,,,,,,0.811180,0.465128,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560201_Brazil_vs_Peru,1956-02-01,Copa América,unknown_stage_from_source,Brazil,Peru,2,1,1,,1738.307,1575.762,,,,,,,,0.622039,0.408246,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560205_Argentina_vs_Brazil,1956-02-05,Copa América,unknown_stage_from_source,Argentina,Brazil,0,1,1,,1901.337,1750.142,,,,,,,,0.812778,0.625911,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560205_Paraguay_vs_Peru,1956-02-05,Copa América,unknown_stage_from_source,Paraguay,Peru,1,1,1,,1593.687,1563.928,,,,,,,,0.459810,0.401983,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560206_Uruguay_vs_Chile,1956-02-06,Copa América,unknown_stage_from_source,Uruguay,Chile,2,1,0,,1696.157,1625.215,,,,,,,,0.704404,0.366161,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560209_Chile_vs_Peru,1956-02-09,Copa América,unknown_stage_from_source,Chile,Peru,4,3,1,,1608.444,1565.722,,,,,,,,0.362593,0.401328,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560210_Uruguay_vs_Brazil,1956-02-10,Copa América,unknown_stage_from_source,Uruguay,Brazil,0,0,0,,1712.928,1779.744,,,,,,,,0.706682,0.629693,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560212_Chile_vs_Paraguay,1956-02-12,Copa América,unknown_stage_from_source,Chile,Paraguay,2,0,1,,1626.875,1591.893,,,,,,,,0.369103,0.458604,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19560215_Uruguay_vs_Argentina,1956-02-15,Copa América,unknown_stage_from_source,Uruguay,Argentina,1,0,0,,1716.918,1871.735,,,,,,,,0.703589,0.804341,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570307_Ecuador_vs_Uruguay,1957-03-07,Copa América,unknown_stage_from_source,Ecuador,Uruguay,2,5,1,,1210.242,1728.470,,,,,,,,0.007667,0.705833,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570310_Peru_vs_Ecuador,1957-03-10,Copa América,unknown_stage_from_source,Peru,Ecuador,2,1,0,,1556.827,1207.971,,,,,,,,0.395389,0.006522,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570313_Argentina_vs_Colombia,1957-03-13,Copa América,unknown_stage_from_source,Argentina,Colombia,8,2,1,,1857.037,1299.706,,,,,,,,0.796087,0.077833,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570313_Brazil_vs_Chile,1957-03-13,Copa América,unknown_stage_from_source,Brazil,Chile,4,2,1,,1810.289,1630.125,,,,,,,,0.626667,0.375960,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570316_Peru_vs_Chile,1957-03-16,Copa América,unknown_stage_from_source,Peru,Chile,1,0,0,,1561.797,1618.963,,,,,,,,0.404563,0.371918,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570317_Argentina_vs_Ecuador,1957-03-17,Copa América,unknown_stage_from_source,Argentina,Ecuador,3,0,1,,1859.571,1203.000,,,,,,,,0.800215,0.007340,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570317_Colombia_vs_Uruguay,1957-03-17,Copa América,unknown_stage_from_source,Colombia,Uruguay,1,0,1,,1297.172,1730.741,,,,,,,,0.065556,0.708835,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570320_Argentina_vs_Uruguay,1957-03-20,Copa América,unknown_stage_from_source,Argentina,Uruguay,4,0,1,,1860.572,1691.939,,,,,,,,0.802819,0.703012,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570321_Brazil_vs_Ecuador,1957-03-21,Copa América,unknown_stage_from_source,Brazil,Ecuador,7,1,1,,1821.451,1201.999,,,,,,,,0.630861,0.006250,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19570321_Chile_vs_Colombia,1957-03-21,Copa América,unknown_stage_from_source,Chile,Colombia,3,2,1,,1594.539,1335.974,,,,,,,,0.368440,0.105985,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
